cod_company,cod_weakness,cod_plan,objeto_social,Urgencia,Importancia,Plazo de ejecución,Complejidad,accepted
102236,3.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,2 meses,Sencillo,1
102236,3.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,2 meses,Sencillo,1
102236,3.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,2 meses,Sencillo,1
102236,3.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,2 meses,Sencillo,1
102236,3.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,2 meses,Sencillo,1
102236,3.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,2 meses,Sencillo,1
102236,3.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,2 meses,Sencillo,1
102236,3.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,2 meses,Sencillo,1
102236,3.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,2 meses,Sencillo,1
102236,3.4.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,2 meses,Sencillo,1
102236,3.4.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,2 meses,Sencillo,1
102236,3.4.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,2 meses,Sencillo,1
102236,3.4.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,2 meses,Sencillo,1
102236,3.4.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,2 meses,Sencillo,1
102236,3.4.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,2 meses,Sencillo,1
102236,3.4.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,2 meses,Sencillo,1
102236,3.4.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,2 meses,Sencillo,1
102236,3.4.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,2 meses,Sencillo,1
102236,3.4.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Importante,2 meses,Sencillo,1
102236,3.4.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Importante,2 meses,Sencillo,1
102236,3.4.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Importante,2 meses,Sencillo,1
102236,3.4.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Importante,2 meses,Sencillo,1
102236,3.4.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Importante,2 meses,Sencillo,1
102236,3.4.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Importante,2 meses,Sencillo,1
102236,3.4.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Importante,2 meses,Sencillo,1
102236,3.4.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Importante,2 meses,Sencillo,1
102236,3.4.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Importante,2 meses,Sencillo,1
102236,6.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,,,2 meses,Sencillo,1
102236,6.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,,,2 meses,Sencillo,1
102236,6.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,,,2 meses,Sencillo,1
102236,6.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,,,2 meses,Sencillo,1
102236,6.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,,,2 meses,Sencillo,1
102236,6.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,,,2 meses,Sencillo,1
102236,6.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,,,2 meses,Sencillo,1
102236,6.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,,,2 meses,Sencillo,1
102236,6.3.1.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,,,2 meses,Sencillo,1
102236,6.3.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.2.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.3.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,2 meses,Sencillo,1
102236,6.3.3.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,2 meses,Sencillo,1
102236,6.3.3.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,2 meses,Sencillo,1
102236,6.3.3.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,2 meses,Sencillo,1
102236,6.3.3.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,2 meses,Sencillo,1
102236,6.3.3.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,2 meses,Sencillo,1
102236,6.3.3.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,2 meses,Sencillo,1
102236,6.3.3.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,2 meses,Sencillo,1
102236,6.3.3.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,2 meses,Sencillo,1
102236,6.3.4.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.4.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.4.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.4.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.4.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.4.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.4.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.4.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,6.3.4.,3.1.1.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,2 meses,Sencillo,1
102236,1.2.11.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,4 meses,Complejo,1
102236,1.2.11.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,4 meses,Complejo,1
102236,1.2.11.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,4 meses,Complejo,1
102236,1.2.11.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,4 meses,Complejo,1
102236,1.2.11.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,4 meses,Complejo,1
102236,1.2.11.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,4 meses,Complejo,1
102236,3.3.1.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,4 meses,Complejo,1
102236,3.3.1.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,4 meses,Complejo,1
102236,3.3.1.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,4 meses,Complejo,1
102236,3.3.1.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,4 meses,Complejo,1
102236,3.3.1.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,4 meses,Complejo,1
102236,3.3.1.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Menos urgente,Menos importante,4 meses,Complejo,1
102236,3.4.1.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,4 meses,Complejo,1
102236,3.4.1.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,4 meses,Complejo,1
102236,3.4.1.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,4 meses,Complejo,1
102236,3.4.1.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,4 meses,Complejo,1
102236,3.4.1.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,4 meses,Complejo,1
102236,3.4.1.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,4 meses,Complejo,1
102236,4.4.2.,4.4.2.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,1 mes,Sencillo,1
102236,4.4.2.,4.4.2.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,1 mes,Sencillo,1
102236,6.2.2.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,4 meses,Complejo,1
102236,6.2.2.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,4 meses,Complejo,1
102236,6.2.2.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,4 meses,Complejo,1
102236,6.2.2.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,4 meses,Complejo,1
102236,6.2.2.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,4 meses,Complejo,1
102236,6.2.2.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,4 meses,Complejo,1
102236,6.2.2.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,4 meses,Complejo,1
102236,6.2.2.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,4 meses,Complejo,1
102236,6.2.2.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,4 meses,Complejo,1
102236,6.2.2.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,4 meses,Complejo,1
102236,6.2.2.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,4 meses,Complejo,1
102236,6.2.2.,1.2.11.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Muy importante,4 meses,Complejo,1
102236,3.1.1.,3.1.1.e.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Muy importante,3 meses,Sencillo,1
102236,3.1.1.,3.1.1.e.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Muy importante,3 meses,Sencillo,1
102236,3.2.1.,3.1.1.e.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,3 meses,Sencillo,1
102236,3.2.1.,3.1.1.e.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,3 meses,Sencillo,1
102236,1.2.7.,1.2.7.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Muy importante,1 mes,Complejo,1
102236,1.2.7.,1.2.7.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Muy importante,1 mes,Complejo,1
102236,1.2.7.,1.2.7.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Muy importante,1 mes,Complejo,1
102236,3.1.2.,1.2.7.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,1 mes,Complejo,1
102236,3.1.2.,1.2.7.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,1 mes,Complejo,1
102236,3.1.2.,1.2.7.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Muy urgente,Importante,1 mes,Complejo,1
102236,3.2.1.,1.2.7.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,1 mes,Complejo,1
102236,3.2.1.,1.2.7.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,1 mes,Complejo,1
102236,3.2.1.,1.2.7.a.,INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS SOCIALES Y HUMANIDADES,Urgente,Importante,1 mes,Complejo,1
102238,3.1.1.,3.1.1.d.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Urgente,Muy importante,3 meses,Sencillo,1
102238,3.1.1.,3.1.1.d.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Urgente,Muy importante,3 meses,Sencillo,1
102238,1.2.11.,1.2.11.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Urgente,Importante,4 meses,Complejo,1
102238,1.2.11.,1.2.11.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Urgente,Importante,4 meses,Complejo,1
102238,1.2.11.,1.2.11.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Urgente,Importante,4 meses,Complejo,1
102238,1.2.11.,1.2.11.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Urgente,Importante,4 meses,Complejo,1
102238,1.2.11.,1.2.11.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Urgente,Importante,4 meses,Complejo,1
102238,1.2.11.,1.2.11.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Urgente,Importante,4 meses,Complejo,1
102238,2.2.9.,2.2.7.c.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Muy urgente,Importante,2 meses,Sencillo,1
102238,2.2.9.,2.2.7.c.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Muy urgente,Importante,2 meses,Sencillo,1
102238,2.2.9.,2.2.7.c.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Muy urgente,Importante,2 meses,Sencillo,1
102238,6.2.2.,1.2.11.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Muy urgente,Muy importante,4 meses,Complejo,1
102238,6.2.2.,1.2.11.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Muy urgente,Muy importante,4 meses,Complejo,1
102238,6.2.2.,1.2.11.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Muy urgente,Muy importante,4 meses,Complejo,1
102238,6.2.2.,1.2.11.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Muy urgente,Muy importante,4 meses,Complejo,1
102238,6.2.2.,1.2.11.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Muy urgente,Muy importante,4 meses,Complejo,1
102238,6.2.2.,1.2.11.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Muy urgente,Muy importante,4 meses,Complejo,1
102238,3.3.1.,3.1.1.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Menos urgente,Menos importante,2 meses,Sencillo,1
102238,3.3.1.,3.1.1.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Menos urgente,Menos importante,2 meses,Sencillo,1
102238,3.3.1.,3.1.1.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Menos urgente,Menos importante,2 meses,Sencillo,1
102238,3.3.1.,3.1.1.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Menos urgente,Menos importante,2 meses,Sencillo,1
102238,3.3.1.,3.1.1.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Menos urgente,Menos importante,2 meses,Sencillo,1
102238,3.3.1.,3.1.1.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Menos urgente,Menos importante,2 meses,Sencillo,1
102238,3.3.1.,3.1.1.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Menos urgente,Menos importante,2 meses,Sencillo,1
102238,3.3.1.,3.1.1.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Menos urgente,Menos importante,2 meses,Sencillo,1
102238,3.3.1.,3.1.1.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Menos urgente,Menos importante,2 meses,Sencillo,1
102238,6.2.2.,1.2.11.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Muy urgente,Muy importante,4 meses,Complejo,1
102238,6.2.2.,1.2.11.a.,LA SOCIEDAD TENDRÁ POR OBJETO LAS SIGUIENTES ACTIVIDADESTRANSPORTE Y ALMACENAMIENTO. CNAE 4941,Muy urgente,Muy importante,4 meses,Complejo,1
